InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
509974,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,48,5/26/2010 13:38,1.45,14938.0,Channel Islands
580744,22899,CHILDREN'S APRON DOLLY GIRL ,50,12/6/2011 9:31,1.85,13694.0,United Kingdom
565150,23089,GLASS BON BON JAR,12,9/1/2011 14:26,1.45,14298.0,United Kingdom
531003,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,11/5/2010 11:34,2.55,15584.0,United Kingdom
505636,47591D,PINK FAIRY CAKE CHILD'S APRON,8,4/23/2010 13:23,1.95,14755.0,United Kingdom
527957,22865,HAND WARMER OWL DESIGN,36,10/19/2010 16:38,2.1,13081.0,United Kingdom
549690,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1,4/11/2011 13:41,1.25,17841.0,United Kingdom
535457,21867,PINK UNION JACK  LUGGAGE TAG,3,11/26/2010 12:56,1.25,15028.0,United Kingdom
505715,21696,SMALL SILVER TRELLIS CANDLEPOT,6,4/25/2010 13:10,2.95,13760.0,United Kingdom
492367,20979,36 PENCILS TUBE RED SPOTTY,16,12/16/2009 14:00,1.25,13178.0,United Kingdom
520381,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,8/25/2010 14:53,0.85,14260.0,United Kingdom
538508,22835,HOT WATER BOTTLE I AM SO POORLY,2,12/12/2010 13:32,4.65,15998.0,United Kingdom
557474,21787,RAIN PONCHO RETROSPOT,96,6/20/2011 13:29,0.85,12432.0,Norway
568896,23025,DRAWER KNOB VINTAGE GLASS BALL,6,9/29/2011 13:13,2.08,16361.0,United Kingdom
553220,47566,PARTY BUNTING,12,5/16/2011 9:57,4.95,13319.0,United Kingdom
565863,22568,FELTCRAFT CUSHION OWL,4,9/7/2011 15:00,3.75,17422.0,United Kingdom
523538,21192,WHITE BELL HONEYCOMB PAPER ,12,9/22/2010 14:01,1.65,16341.0,United Kingdom
516432,22083,PAPER CHAIN KIT RETRO SPOT,24,7/20/2010 11:55,2.95,12755.0,Japan
580750,22730,ALARM CLOCK BAKELIKE IVORY,4,12/6/2011 9:56,3.75,12749.0,United Kingdom
552734,22663,JUMBO BAG DOLLY GIRL DESIGN,100,5/11/2011 10:49,1.79,17428.0,United Kingdom
503798,20674,GREEN SPOTTY BOWL,8,4/7/2010 13:34,1.25,15521.0,United Kingdom
554094,23102,SILVER HEARTS TABLE DECORATION,3,5/22/2011 12:49,0.83,15716.0,United Kingdom
515286,10133,COLOURING PENCILS BROWN TUBE,20,7/9/2010 14:55,0.85,15129.0,United Kingdom
513629,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,6/27/2010 13:25,9.95,17561.0,United Kingdom
573277,21494,ROTATING LEAVES T-LIGHT HOLDER,1,10/28/2011 13:18,1.25,14606.0,United Kingdom
556126,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,6/9/2011 10:23,7.95,14911.0,EIRE
557743,22429,ENAMEL MEASURING JUG CREAM,4,6/22/2011 11:59,4.25,18155.0,United Kingdom
554089,21390,FILIGRIS HEART WITH BUTTERFLY,6,5/22/2011 12:16,1.25,13527.0,United Kingdom
564552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/25/2011 17:22,2.95,16670.0,United Kingdom
489573,22113,GREY HEART HOT WATER BOTTLE,12,12/1/2009 13:29,3.45,15051.0,United Kingdom
563036,20725,LUNCH BAG RED RETROSPOT,10,8/11/2011 14:55,1.65,14868.0,United Kingdom
521642,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,9/7/2010 13:04,9.95,14911.0,EIRE
504547,22456,NATURAL SLATE CHALKBOARD LARGE ,2,4/14/2010 12:28,4.95,17682.0,United Kingdom
575671,23349,ROLL WRAP VINTAGE CHRISTMAS,12,11/10/2011 15:03,1.25,12670.0,France
573387,23266,SET OF 3 WOODEN STOCKING DECORATION,1,10/30/2011 14:33,1.25,15054.0,United Kingdom
575333,22941,CHRISTMAS LIGHTS 10 REINDEER,8,11/9/2011 13:54,8.5,13209.0,United Kingdom
520696,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,8/29/2010 10:45,3.25,14770.0,United Kingdom
542407,21524,DOORMAT SPOTTY HOME SWEET HOME,2,1/27/2011 16:17,7.95,15601.0,United Kingdom
564475,23211,RED ROCKING HORSE HAND PAINTED,72,8/25/2011 12:50,1.25,12500.0,Germany
561874,47503H,ASS FLORAL PRINT SPIRIT LEVEL ,1,7/31/2011 12:02,0.79,16255.0,United Kingdom
519909,21080,SET/20 RED SPOTTY PAPER NAPKINS ,4,8/22/2010 13:45,0.85,16456.0,United Kingdom
564300,10125,MINI FUNKY DESIGN TAPES,5,8/24/2011 11:31,0.85,16723.0,United Kingdom
554151,22138,BAKING SET 9 PIECE RETROSPOT ,1,5/23/2011 11:07,4.95,14049.0,United Kingdom
573151,22556,PLASTERS IN TIN CIRCUS PARADE ,4,10/27/2011 20:09,1.65,17602.0,United Kingdom
508758,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,5/18/2010 12:00,2.55,16884.0,United Kingdom
504328,22082,RIBBON REEL STRIPES DESIGN ,1,4/12/2010 15:59,1.65,16987.0,United Kingdom
558927,20727,LUNCH BAG  BLACK SKULL.,10,7/5/2011 10:23,1.65,18177.0,United Kingdom
496871,20974,12 PENCILS SMALL TUBE SKULL,4,2/4/2010 13:18,0.65,16383.0,United Kingdom
536624,21212,PACK OF 72 RETROSPOT CAKE CASES,24,12/2/2010 10:45,0.55,13418.0,United Kingdom
566307,22941,CHRISTMAS LIGHTS 10 REINDEER,2,9/12/2011 9:37,8.5,14307.0,United Kingdom
511960,47422,ASSORTED MONKEY SUCTION CUP HOOK,24,6/11/2010 13:23,0.42,14727.0,United Kingdom
576696,20668,DISCO BALL CHRISTMAS DECORATION,24,11/16/2011 12:26,0.12,16669.0,United Kingdom
560716,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,7/20/2011 13:26,11.95,17675.0,United Kingdom
578901,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,11/27/2011 11:47,0.85,17812.0,United Kingdom
528738,21833,CAMOUFLAGE LED TORCH,24,10/24/2010 14:07,1.69,16422.0,United Kingdom
494644,21584,RETRO SPOT SMALL TUBE MATCHES,2,1/17/2010 12:12,1.65,16595.0,United Kingdom
539103,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,12/16/2010 10:38,1.25,16985.0,United Kingdom
554123,22776,SWEETHEART CAKESTAND 3 TIER,1,5/22/2011 15:44,9.95,16818.0,United Kingdom
494922,22219,LOVEBIRD HANGING DECORATION WHITE ,12,1/20/2010 9:57,0.85,12987.0,United Kingdom
531245,21587,COSY HOUR GIANT TUBE MATCHES,2,11/7/2010 10:53,2.55,13259.0,United Kingdom
538890,22569,FELTCRAFT CUSHION BUTTERFLY,5,12/14/2010 16:39,3.75,12867.0,United Kingdom
580632,21975,PACK OF 60 DINOSAUR CAKE CASES,4,12/5/2011 12:16,0.55,16360.0,United Kingdom
566599,22718,CARD CAT AND TREE ,12,9/13/2011 15:37,0.42,15998.0,United Kingdom
569383,23205,CHARLOTTE BAG VINTAGE ALPHABET ,20,10/3/2011 16:46,0.85,15159.0,United Kingdom
565128,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,9/1/2011 12:34,2.95,15189.0,United Kingdom
516609,79067,CORONA MEXICAN TRAY,6,7/21/2010 14:39,3.75,17338.0,United Kingdom
529329,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,10/27/2010 14:34,1.45,14159.0,United Kingdom
557009,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,6/16/2011 11:38,0.39,14321.0,United Kingdom
534848,90128B,BLUE LEAVES AND BEADS PHONE CHARM,1,11/24/2010 13:36,1.25,13623.0,United Kingdom
564643,22456,NATURAL SLATE CHALKBOARD LARGE ,1,8/26/2011 13:25,4.95,15356.0,United Kingdom
517977,22350,ILLUSTRATED CAT BOWL ,2,8/3/2010 14:23,2.55,16938.0,United Kingdom
581449,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,12/8/2011 17:37,1.25,12748.0,United Kingdom
562778,22192,BLUE DINER WALL CLOCK,4,8/9/2011 12:55,8.5,17591.0,United Kingdom
526492,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,12,10/12/2010 9:25,2.1,16574.0,United Kingdom
537624,20798,CLEAR MILKSHAKE GLASS,2,12/7/2010 14:41,2.1,12748.0,United Kingdom
572219,23546,WRAP PAISLEY PARK ,25,10/21/2011 13:17,0.42,17463.0,United Kingdom
560723,22969,HOMEMADE JAM SCENTED CANDLES,12,7/20/2011 13:53,1.45,16464.0,United Kingdom
525065,22727,ALARM CLOCK BAKELIKE RED ,1,10/3/2010 14:28,3.75,16799.0,United Kingdom
499220,35969,FOLKART CROWN TABLE DECORATIONS,1,2/25/2010 11:32,1.65,14606.0,United Kingdom
532546,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,11/12/2010 12:11,0.85,13931.0,United Kingdom
552261,23209,LUNCH BAG DOILEY PATTERN ,10,5/8/2011 11:34,1.65,16807.0,United Kingdom
547359,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,3/22/2011 12:27,1.95,15719.0,United Kingdom
541371,22977,DOLLY GIRL CHILDRENS EGG CUP,6,1/17/2011 14:51,1.25,13983.0,United Kingdom
541509,22212,FOUR HOOK  WHITE LOVEBIRDS,1,1/18/2011 16:31,2.1,13263.0,United Kingdom
495935,21164,HOME SWEET HOME METAL SIGN ,6,1/27/2010 15:32,2.95,13468.0,United Kingdom
576593,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,11/15/2011 14:48,2.1,15720.0,United Kingdom
493873,21533,RETRO SPOT LARGE MILK JUG,6,1/7/2010 18:34,4.95,13711.0,United Kingdom
564573,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,8/26/2011 11:19,0.42,14606.0,United Kingdom
521317,22429,ENAMEL MEASURING JUG CREAM,1,9/3/2010 12:06,4.25,17854.0,United Kingdom
498397,82580,BATHROOM METAL SIGN,12,2/18/2010 15:18,0.55,17721.0,United Kingdom
572278,23439,HAND WARMER RED LOVE HEART,5,10/23/2011 10:46,2.1,16326.0,United Kingdom
564479,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,8/25/2011 13:12,4.15,12682.0,France
540247,22470,HEART OF WICKER LARGE,2,1/5/2011 15:56,2.95,15464.0,United Kingdom
533326,21494,ROTATING LEAVES T-LIGHT HOLDER,24,11/16/2010 17:44,1.25,14192.0,United Kingdom
527306,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,10/15/2010 14:45,5.95,13052.0,United Kingdom
571653,21162,TOXIC AREA  DOOR HANGER ,24,10/18/2011 12:17,0.39,14298.0,United Kingdom
563352,22548,HEADS AND TAILS SPORTING FUN,12,8/15/2011 14:32,1.25,15706.0,United Kingdom
534669,22754,SMALL RED BABUSHKA NOTEBOOK ,2,11/23/2010 13:59,0.85,12577.0,France
560103,21749,LARGE RED RETROSPOT WINDMILL,2,7/14/2011 18:44,2.1,17837.0,United Kingdom
572030,23534,WALL ART STOP FOR TEA ,3,10/20/2011 11:51,5.95,14923.0,United Kingdom
570192,22081,RIBBON REEL FLORA + FAUNA ,10,10/7/2011 15:26,1.65,17509.0,United Kingdom
537144,21588,RETROSPOT GIANT TUBE MATCHES,1,12/5/2010 13:00,2.55,15880.0,United Kingdom
580908,20659,ECONOMY LUGGAGE TAG,1,12/6/2011 13:20,1.25,16495.0,United Kingdom
532051,21243,PINK  POLKADOT PLATE ,8,11/10/2010 14:16,1.69,14911.0,EIRE
500886,22349,"DOG BOWL , CHASING BALL DESIGN",1,3/10/2010 15:25,3.75,15558.0,United Kingdom
577127,22112,CHOCOLATE HOT WATER BOTTLE,4,11/17/2011 19:27,4.95,16871.0,United Kingdom
571883,21900,"KEY FOB , SHED",2,10/19/2011 13:58,0.65,14704.0,United Kingdom
563444,22359,GLASS JAR KINGS CHOICE,3,8/16/2011 13:50,2.95,16033.0,United Kingdom
558770,37479P,CUBIC MUG FLOCK PINK ON BROWN,6,7/3/2011 15:19,0.39,12748.0,United Kingdom
490121,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,12/3/2009 17:57,2.95,14750.0,United Kingdom
554104,21935,SUKI  SHOULDER BAG,10,5/22/2011 14:03,1.65,12705.0,Germany
571548,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,12,10/18/2011 7:56,2.1,15505.0,United Kingdom
506262,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,6,4/28/2010 14:45,2.55,12839.0,United Kingdom
549933,23230,WRAP ALPHABET DESIGN,25,4/13/2011 11:04,0.42,15230.0,United Kingdom
538200,84987,SET OF 36 TEATIME PAPER DOILIES,1,12/10/2010 11:11,1.45,17912.0,United Kingdom
494447,15036,ASSORTED COLOURS SILK FAN,12,1/14/2010 13:36,0.65,17496.0,United Kingdom
567678,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,9/21/2011 15:57,3.95,15399.0,United Kingdom
489869,85114C,RED ENCHANTED FOREST PLACEMAT,1,12/2/2009 15:15,1.65,16200.0,United Kingdom
559401,23203,JUMBO BAG DOILEY PATTERNS,3,7/8/2011 10:49,2.08,15039.0,United Kingdom
540364,48194,DOORMAT HEARTS,2,1/6/2011 16:03,7.95,14505.0,United Kingdom
574840,23324,RUSTIC STRAWBERRY JAM POT LARGE ,2,11/7/2011 11:41,2.08,12748.0,United Kingdom
529843,22467,GUMBALL COAT RACK,1,10/31/2010 12:56,2.55,16065.0,United Kingdom
513265,21937,STRAWBERRY   PICNIC BAG,1,6/23/2010 11:39,2.95,14725.0,United Kingdom
513349,47579,TEA TIME BREAKFAST BASKET,1,6/24/2010 11:28,2.1,14606.0,United Kingdom
514721,85068,CREAM SWEETHEART SHELF + HOOKS,6,7/5/2010 16:48,6.95,15311.0,United Kingdom
579910,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,12/1/2011 8:52,1.45,14911.0,EIRE
505729,15044C,PURPLE PAPER PARASOL,6,4/25/2010 14:19,2.95,12877.0,United Kingdom
509437,22534,MAGIC DRAWING SLATE SPACEBOY ,96,5/23/2010 15:21,0.42,12409.0,Switzerland
580047,22421,LIPSTICK PEN FUSCHIA,1,12/1/2011 12:44,0.42,12989.0,United Kingdom
559109,23217,LAUREL HEART ANTIQUE SILVER,2,7/6/2011 11:52,1.25,15021.0,United Kingdom
494479,85018A,S/6 PAPER BOXES ROMANTIC IMAGES,3,1/14/2010 15:47,4.25,17032.0,United Kingdom
493996,22036,DINOSAUR BIRTHDAY CARD,12,1/10/2010 13:51,0.42,15601.0,United Kingdom
504868,22439,6 ROCKET BALLOONS ,10,4/18/2010 12:31,0.65,13044.0,United Kingdom
516188,84839,SWEETHEART KEY CABINET,1,7/18/2010 15:54,6.75,14599.0,United Kingdom
516450,22652,TRAVEL SEWING KIT,3,7/20/2010 13:04,1.65,17091.0,United Kingdom
539050,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,12/15/2010 16:21,2.25,12577.0,France
512109,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,6/13/2010 14:30,0.55,16710.0,United Kingdom
501805,21257,VICTORIAN SEWING BOX MEDIUM,1,3/19/2010 14:01,7.95,13542.0,United Kingdom
577359,22469,HEART OF WICKER SMALL,4,11/18/2011 16:07,1.65,14903.0,United Kingdom
491679,21107,CREAM SLICE FLANNEL PINK SPOT ,1,12/13/2009 12:19,2.95,16127.0,United Kingdom
561241,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,7/26/2011 11:00,0.55,13930.0,United Kingdom
513615,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,6/27/2010 12:25,9.95,15998.0,United Kingdom
509416,20886,BOX OF 9 PEBBLE CANDLES,5,5/23/2010 12:50,1.95,14505.0,United Kingdom
523730,21033,JUMBO BAG CHARLIE AND LOLA TOYS,10,9/23/2010 17:14,2.95,13178.0,United Kingdom
580981,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,12/6/2011 16:02,2.08,16201.0,United Kingdom
520697,82583,HOT BATHS METAL SIGN,24,8/29/2010 11:03,2.1,16923.0,United Kingdom
553686,22526,WHEELBARROW FOR CHILDREN ,6,5/18/2011 13:58,12.75,14911.0,EIRE
503814,21911,GARDEN METAL SIGN ,12,4/7/2010 14:36,1.65,16656.0,United Kingdom
575918,23416,CHAMBRE HOOK,6,11/11/2011 16:58,1.65,17191.0,United Kingdom
544484,22384,LUNCH BAG PINK POLKADOT,10,2/21/2011 11:10,1.65,15321.0,United Kingdom
571039,21992,VINTAGE PAISLEY STATIONERY SET,4,10/13/2011 12:59,1.25,16121.0,United Kingdom
512040,47568,ENGLISH ROSE DESIGN PEG BAG,6,6/11/2010 16:22,2.1,13050.0,United Kingdom
573175,22992,REVOLVER WOODEN RULER ,24,10/28/2011 10:27,1.95,15096.0,United Kingdom
547058,20726,LUNCH BAG WOODLAND,10,3/20/2011 12:44,1.65,14232.0,United Kingdom
526387,84006,MAGIC TREE -PAPER FLOWERS,5,10/11/2010 12:48,0.85,16005.0,United Kingdom
501524,22509,SEWING BOX RETROSPOT DESIGN ,2,3/17/2010 12:17,16.95,17690.0,United Kingdom
527371,22733,3D TRADITIONAL CHRISTMAS STICKERS,4,10/17/2010 12:03,1.25,17769.0,United Kingdom
575942,22963,JAM JAR WITH GREEN LID,12,11/13/2011 11:44,0.85,15599.0,United Kingdom
552710,23209,LUNCH BAG DOILEY PATTERN ,20,5/11/2011 7:35,1.65,13098.0,United Kingdom
529209,35400,WOODEN BOX ADVENT CALENDAR ,2,10/27/2010 10:20,8.95,15271.0,United Kingdom
526181,90069,RUBY GLASS CLUSTER NECKLACE,1,10/10/2010 11:47,7.5,12862.0,United Kingdom
575487,23077,DOUGHNUT LIP GLOSS ,20,11/9/2011 17:11,1.25,15450.0,United Kingdom
522082,22335,HEART DECORATION PAINTED ZINC ,5,9/12/2010 11:44,0.65,16608.0,United Kingdom
537818,21355,TOAST ITS - I LOVE YOU ,12,12/8/2010 13:53,1.25,12766.0,Portugal
577303,22384,LUNCH BAG PINK POLKADOT,10,11/18/2011 13:02,1.65,14390.0,United Kingdom
513621,84879,ASSORTED COLOUR BIRD ORNAMENT,24,6/27/2010 12:54,1.69,13414.0,United Kingdom
496882,21278,VINTAGE KITCHEN PRINT PUDDINGS,1,2/4/2010 14:13,2.55,15167.0,United Kingdom
577337,21351,CINAMMON & ORANGE WREATH,1,11/18/2011 14:51,6.75,15494.0,United Kingdom
532150,22553,PLASTERS IN TIN SKULLS,1,11/11/2010 12:06,1.65,16395.0,United Kingdom
559824,21733,RED HANGING HEART T-LIGHT HOLDER,3,7/12/2011 17:23,2.95,17576.0,United Kingdom
562519,84596F,SMALL MARSHMALLOWS PINK BOWL,14,8/5/2011 12:37,0.42,16764.0,United Kingdom
491109,21820,GLITTER HEART GARLAND WITH BELLS ,1,12/9/2009 14:30,3.75,13825.0,United Kingdom
557210,22796,PHOTO FRAME 3 CLASSIC HANGING,1,6/17/2011 11:49,9.95,18118.0,United Kingdom
581059,23290,SPACEBOY CHILDRENS BOWL,8,12/7/2011 11:12,1.25,13267.0,United Kingdom
505720,48116,DOOR MAT MULTICOLOUR STRIPE,1,4/25/2010 13:36,7.49,17372.0,United Kingdom
559806,21755,LOVE BUILDING BLOCK WORD,4,7/12/2011 14:26,5.95,13311.0,United Kingdom
524023,22561,WOODEN SCHOOL COLOURING SET,24,9/27/2010 10:40,1.65,17919.0,United Kingdom
523662,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,9/23/2010 14:08,3.75,16921.0,United Kingdom
534411,22926,IVORY GIANT GARDEN THERMOMETER,2,11/22/2010 14:39,5.95,16209.0,United Kingdom
557311,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,6/19/2011 15:36,3.75,15700.0,United Kingdom
573576,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,10/31/2011 14:09,1.24,14096.0,United Kingdom
527467,M,Manual,1,10/18/2010 11:03,5.0,15921.0,United Kingdom
565616,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,9/5/2011 15:26,0.19,15238.0,United Kingdom
537392,20727,LUNCH BAG  BLACK SKULL.,5,12/6/2010 13:58,1.65,17068.0,United Kingdom
537126,22919,HERB MARKER MINT,2,12/5/2010 12:13,0.65,18118.0,United Kingdom
514376,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,12,7/2/2010 10:01,1.45,18230.0,United Kingdom
552013,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,5/5/2011 17:34,4.15,12451.0,Switzerland
503712,21241,GREEN SPOTTY CUP,8,4/6/2010 14:30,0.85,13089.0,United Kingdom
501186,84795C,OCEAN STRIPE HAMMOCK ,2,3/15/2010 12:07,7.95,14527.0,United Kingdom
552285,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,5/8/2011 12:58,0.55,14684.0,United Kingdom
571429,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,10/17/2011 12:50,1.25,15335.0,United Kingdom
492015,21843,RETRO SPOT CAKE STAND,6,12/15/2009 12:00,10.95,14911.0,EIRE
510546,22510,DOORSTOP RUSSIAN DOLL GINGHAM,2,6/1/2010 15:45,3.75,13110.0,United Kingdom
556208,23203,JUMBO BAG DOILEY PATTERNS,20,6/9/2011 13:51,2.08,14040.0,United Kingdom
560300,22820,GIFT BAG BIRTHDAY,12,7/18/2011 10:29,0.65,14911.0,EIRE
538255,20725,LUNCH BAG RED RETROSPOT,10,12/10/2010 12:33,1.65,14911.0,EIRE
534500,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,11/23/2010 11:13,3.75,17290.0,United Kingdom
565241,22197,POPCORN HOLDER,400,9/2/2011 10:06,0.72,17949.0,United Kingdom
566397,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,9/12/2011 12:54,0.85,17811.0,United Kingdom
532127,85152,HAND OVER THE CHOCOLATE   SIGN ,2,11/11/2010 10:25,2.1,14796.0,United Kingdom
533130,20677,PINK POLKADOT BOWL,8,11/16/2010 12:48,1.25,15235.0,United Kingdom
566786,23247,BISCUIT TIN 50'S CHRISTMAS,6,9/15/2011 10:29,2.89,13518.0,United Kingdom
509426,22197,SMALL POPCORN HOLDER,12,5/23/2010 13:49,0.85,17278.0,United Kingdom
519721,22196,SMALL HEART MEASURING SPOONS,1,8/19/2010 16:28,0.85,14606.0,United Kingdom
572703,23247,BISCUIT TIN 50'S CHRISTMAS,3,10/25/2011 14:35,2.89,16110.0,United Kingdom
517721,21811,CHRISTMAS HANGING HEART WITH BELL,20,8/1/2010 12:38,1.25,14396.0,United Kingdom
575891,21733,RED HANGING HEART T-LIGHT HOLDER,6,11/11/2011 14:12,2.95,15692.0,United Kingdom
578858,23552,BICYCLE PUNCTURE REPAIR KIT ,1,11/27/2011 11:22,2.08,18145.0,United Kingdom
557951,23344,JUMBO BAG 50'S CHRISTMAS ,10,6/23/2011 17:53,2.08,14825.0,United Kingdom
531789,22664,TOY TIDY DOLLY GIRL DESIGN,1,11/9/2010 15:07,2.1,15570.0,United Kingdom
495727,72484,ROSES IN WHITE HEART CANDLE ,12,1/26/2010 15:55,1.25,15766.0,United Kingdom
511269,90154,LAZER CUT NECKLACE W PASTEL BEADS,1,6/7/2010 13:02,8.95,16984.0,United Kingdom
566190,20723,STRAWBERRY CHARLOTTE BAG,10,9/9/2011 13:20,0.85,12748.0,United Kingdom
553035,22699,ROSES REGENCY TEACUP AND SAUCER ,1,5/12/2011 20:13,2.95,17337.0,United Kingdom
524741,22620,4 TRADITIONAL SPINNING TOPS,4,9/30/2010 14:38,1.25,14800.0,United Kingdom
580386,11001,ASSTD DESIGN RACING CAR PEN,16,12/4/2011 10:29,1.69,18065.0,United Kingdom
516752,21034,REX CASH+CARRY JUMBO SHOPPER,1,7/22/2010 16:01,0.95,13031.0,United Kingdom
524322,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,4,9/28/2010 14:33,1.25,16710.0,United Kingdom
494891,85099F,JUMBO BAG STRAWBERRY,3,1/19/2010 13:23,1.95,12733.0,USA
530801,22908,PACK OF 20 NAPKINS RED APPLES,2,11/4/2010 12:39,0.85,17287.0,United Kingdom
550473,21468,BUTTERFLY CROCHET FOOD COVER,1,4/18/2011 13:54,3.75,14623.0,United Kingdom
537404,21336,GOLD WASHBAG,1,12/6/2010 14:46,2.95,17191.0,United Kingdom
542898,84987,SET OF 36 TEATIME PAPER DOILIES,2,2/1/2011 14:01,1.45,16110.0,United Kingdom
566484,23330,DECORATIVE WICKER HEART MEDIUM,12,9/13/2011 9:48,1.25,13880.0,United Kingdom
514993,22464,HANGING METAL HEART LANTERN,6,7/7/2010 14:32,1.65,13593.0,United Kingdom
535332,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,11/25/2010 15:55,4.95,18161.0,United Kingdom
507398,48184,DOOR MAT ENGLISH ROSE ,1,5/9/2010 13:15,7.49,17913.0,United Kingdom
534497,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1,11/23/2010 11:00,1.25,17811.0,United Kingdom
538799,22553,PLASTERS IN TIN SKULLS,1,12/14/2010 11:48,1.65,15039.0,United Kingdom
529081,22457,NATURAL SLATE HEART CHALKBOARD ,6,10/26/2010 13:10,2.95,16531.0,United Kingdom
525082,21500,PINK POLKADOT WRAP ,25,10/3/2010 15:48,0.42,14455.0,United Kingdom
550290,22747,POPPY'S PLAYHOUSE BATHROOM,6,4/15/2011 14:45,2.1,15246.0,United Kingdom
495710,84580,MOUSE TOY WITH PINK T-SHIRT,8,1/26/2010 13:35,3.75,13459.0,United Kingdom
516726,20727,LUNCH BAG  BLACK SKULL.,10,7/22/2010 13:07,1.65,17643.0,United Kingdom
569020,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,24,9/30/2011 9:39,1.65,15321.0,United Kingdom
492172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/15/2009 15:06,2.95,13050.0,United Kingdom
516481,21558,SKULL LUNCH BOX WITH CUTLERY ,6,7/21/2010 9:13,2.55,16945.0,United Kingdom
497883,85184D,S/4 BLUE ROUND DECOUPAGE BOXES,6,2/14/2010 11:52,2.95,13446.0,United Kingdom
495110,22172,METAL SHELF WITH RAIL ,2,1/21/2010 11:25,8.5,14530.0,United Kingdom
562558,23287,RED VINTAGE SPOT BEAKER,5,8/5/2011 16:43,0.85,13451.0,United Kingdom
491750,84029C,BROWN FURRY HOT WATER BOTTLE,1,12/14/2009 11:48,3.75,14527.0,United Kingdom
498618,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,2/22/2010 10:24,3.25,15382.0,United Kingdom
527397,22437,SET OF 9 BLACK SKULL BALLOONS,2,10/17/2010 13:40,0.85,17757.0,United Kingdom
514511,20856,DENIM PATCH PURSE PINK BUTTERFLY,2,7/4/2010 13:31,1.65,16032.0,United Kingdom
544459,22405,MONEY BOX POCKET MONEY DESIGN,12,2/20/2011 13:52,1.25,17838.0,United Kingdom
533547,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,11/17/2010 16:48,1.25,16409.0,United Kingdom
504426,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,4/13/2010 13:21,2.95,16779.0,United Kingdom
541256,22386,JUMBO BAG PINK POLKADOT,10,1/16/2011 14:36,1.95,13048.0,United Kingdom
575931,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,11/13/2011 10:35,1.45,16560.0,United Kingdom
512245,85185C,COW  SOCK PUPPET,2,6/14/2010 12:39,2.95,15901.0,United Kingdom
